date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:16:17	42739/42739	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/team/team-1.3.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/team/team-1.3.jpg	(from https://data.themeim.com/html/tutorgo/)
10:16:17	40347/40347	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/team/team-1.4.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/team/team-1.4.jpg	(from https://data.themeim.com/html/tutorgo/)
10:16:17	25212/25212	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/bg/newsletter-bg-1.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/bg/newsletter-bg-1.jpg	(from https://data.themeim.com/html/tutorgo/)
10:16:18	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265fd6d96-4d7%22	https://data.themeim.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/terr/data.themeim.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://data.themeim.com/html/tutorgo/)
10:16:18	89503/89503	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/js/vendor/jquery.js	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/js/vendor/jquery.js	(from https://data.themeim.com/html/tutorgo/)
10:16:19	8839/8839	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/js/vendor/waypoints.js	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/js/vendor/waypoints.js	(from https://data.themeim.com/html/tutorgo/)
10:16:19	78085/78085	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/js/bootstrap-bundle.js	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/js/bootstrap-bundle.js	(from https://data.themeim.com/html/tutorgo/)
10:16:20	11546/11546	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/js/meanmenu.js	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/js/meanmenu.js	(from https://data.themeim.com/html/tutorgo/)
10:16:20	39757/39757	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/js/slick.js	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/js/slick.js	(from https://data.themeim.com/html/tutorgo/)
10:16:21	20219/20219	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/js/magnific-popup.js	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/js/magnific-popup.js	(from https://data.themeim.com/html/tutorgo/)
10:16:21	16511/16511	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/js/parallax.js	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/js/parallax.js	(from https://data.themeim.com/html/tutorgo/)
10:16:22	2945/2945	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/js/nice-select.js	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/js/nice-select.js	(from https://data.themeim.com/html/tutorgo/)
10:16:22	1074/1074	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/js/counterup.js	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/js/counterup.js	(from https://data.themeim.com/html/tutorgo/)
10:16:23	8416/8416	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/js/wow.js	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/js/wow.js	(from https://data.themeim.com/html/tutorgo/)
10:16:23	35514/35514	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/js/isotope-pkgd.js	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/js/isotope-pkgd.js	(from https://data.themeim.com/html/tutorgo/)
10:16:23	5600/5600	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/js/imagesloaded-pkgd.js	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/js/imagesloaded-pkgd.js	(from https://data.themeim.com/html/tutorgo/)
10:16:24	1250/1250	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/js/ajax-form.js	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/js/ajax-form.js	(from https://data.themeim.com/html/tutorgo/)
10:16:24	3971/3971	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/js/countdown.js	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/js/countdown.js	(from https://data.themeim.com/html/tutorgo/)
10:16:25	11684/11684	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/js/main.js	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/js/main.js	(from https://data.themeim.com/html/tutorgo/)
10:16:26	104740/104740	---M--	200	added ('OK')	font/woff2	date:Fri,%2010%20Feb%202023%2021:51:06%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/fa-brands-400.woff2	(from https://data.themeim.com/html/tutorgo/assets/css/font-awesome-pro.css)
10:16:27	180684/180684	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2010%20Feb%202023%2021:51:06%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/fa-brands-400.ttf	(from https://data.themeim.com/html/tutorgo/assets/css/font-awesome-pro.css)
10:16:27	796/796	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Apr%202024%2004:46:28%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/fa-duotone-900.woff2	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/fa-duotone-900.woff2	(from https://data.themeim.com/html/tutorgo/assets/css/font-awesome-pro.css)
10:16:28	796/796	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Apr%202024%2004:46:28%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/fa-duotone-900.ttf	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/fa-duotone-900.ttf	(from https://data.themeim.com/html/tutorgo/assets/css/font-awesome-pro.css)
10:16:29	392136/392136	---M--	200	added ('OK')	font/woff2	date:Fri,%2010%20Feb%202023%2021:51:06%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/fa-light-300.woff2	(from https://data.themeim.com/html/tutorgo/assets/css/font-awesome-pro.css)
10:16:30	999704/999704	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2010%20Feb%202023%2021:51:06%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/fa-light-300.ttf	(from https://data.themeim.com/html/tutorgo/assets/css/font-awesome-pro.css)
10:16:31	357732/357732	---M--	200	added ('OK')	font/woff2	date:Fri,%2010%20Feb%202023%2021:51:06%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/fa-regular-400.woff2	(from https://data.themeim.com/html/tutorgo/assets/css/font-awesome-pro.css)
10:16:31	891584/891584	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2010%20Feb%202023%2021:51:06%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/fa-regular-400.ttf	(from https://data.themeim.com/html/tutorgo/assets/css/font-awesome-pro.css)
10:16:32	303544/303544	---M--	200	added ('OK')	font/woff2	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/fa-solid-900.woff2	(from https://data.themeim.com/html/tutorgo/assets/css/font-awesome-pro.css)
10:16:33	785900/785900	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/fa-solid-900.ttf	(from https://data.themeim.com/html/tutorgo/assets/css/font-awesome-pro.css)
10:16:34	426420/426420	---M--	200	added ('OK')	font/woff2	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/fa-thin-100.woff2	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/fa-thin-100.woff2	(from https://data.themeim.com/html/tutorgo/assets/css/font-awesome-pro.css)
10:16:35	1100824/1100824	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/fa-thin-100.ttf	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/fa-thin-100.ttf	(from https://data.themeim.com/html/tutorgo/assets/css/font-awesome-pro.css)
10:16:35	4964/4964	---M--	200	added ('OK')	font/woff2	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/fa-v4compatibility.woff2	(from https://data.themeim.com/html/tutorgo/assets/css/font-awesome-pro.css)
10:16:36	10556/10556	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/fa-v4compatibility.ttf	(from https://data.themeim.com/html/tutorgo/assets/css/font-awesome-pro.css)
10:16:36	59572/59572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2010%20Feb%202023%2021:51:06%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/ElegantIcons.eot	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/ElegantIcons.eot	(from https://data.themeim.com/html/tutorgo/assets/css/elegent-icons.css)
10:16:37	59572/59572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2010%20Feb%202023%2021:51:06%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/ElegantIcons.eot?	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/ElegantIconsd41d.eot	(from https://data.themeim.com/html/tutorgo/assets/css/elegent-icons.css)
10:16:38	63664/63664	---M--	200	added ('OK')	font/woff	date:Fri,%2010%20Feb%202023%2021:51:06%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/ElegantIcons.woff	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/ElegantIcons.woff	(from https://data.themeim.com/html/tutorgo/assets/css/elegent-icons.css)
10:16:39	59388/59388	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2010%20Feb%202023%2021:51:06%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/ElegantIcons.ttf	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/ElegantIcons.ttf	(from https://data.themeim.com/html/tutorgo/assets/css/elegent-icons.css)
10:16:39	279128/279128	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2010%20Feb%202023%2021:51:06%20GMT	https://data.themeim.com/html/tutorgo/assets/fonts/ElegantIcons.svg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/fonts/ElegantIcons.svg	(from https://data.themeim.com/html/tutorgo/assets/css/elegent-icons.css)
10:16:40	173/173	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/icons/cross-out.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/icons/cross-out.png	(from https://data.themeim.com/html/tutorgo/assets/css/main.css)
10:16:40	796/796	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Apr%202024%2004:46:41%20GMT	https://data.themeim.com/html/tutorgo/course-grid.html	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/course-grid.html	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:42	278650/278650	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/slider/slider-2.1.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/slider/slider-2.1.jpg	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:42	127101/127101	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/slider/slider-2.2.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/slider/slider-2.2.jpg	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:43	145601/145601	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/slider/slider-2.3.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/slider/slider-2.3.jpg	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:44	110882/110882	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/about/about-2.1.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/about/about-2.1.png	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:44	1735/1735	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/icons/dots-shapes-2.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/icons/dots-shapes-2.png	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:44	1685/1685	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/icons/theme-circle.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/icons/theme-circle.png	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:45	4589/4589	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/icons/about-tag.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/icons/about-tag.png	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:46	1315/1315	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/icons/role-shape-2.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/icons/role-shape-2.png	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:46	2786/2786	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/icons/book-blue.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/icons/book-blue.png	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:47	105442/105442	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/bg/counter-bg-1.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/bg/counter-bg-1.jpg	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:48	2789/2789	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/testimonial/event-avata-1.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/testimonial/event-avata-1.jpg	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:48	2994/2994	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/testimonial/event-avata-2.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/testimonial/event-avata-2.jpg	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:49	3069/3069	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/testimonial/event-avata-3.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/testimonial/event-avata-3.jpg	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:49	2964/2964	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/testimonial/event-avata-4.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/testimonial/event-avata-4.jpg	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:51	5654/5654	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/icons/ring-cta-2.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/icons/ring-cta-2.png	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:52	37136/37136	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/team/team-2.1.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/team/team-2.1.jpg	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:53	60053/60053	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/team/team-2.2.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/team/team-2.2.jpg	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:54	27589345/27589345	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/icons/ring-cta-1.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/icons/ring-cta-1.png	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:55	46168/46168	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/team/team-2.3.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/team/team-2.3.jpg	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:55	38908/38908	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/team/team-2.4.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/team/team-2.4.jpg	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:55	28577/28577	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/bg/cta-shape-2.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/bg/cta-shape-2.jpg	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:56	4870/4870	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/icons/ring-2.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/icons/ring-2.png	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:57	141481/141481	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/icons/cta-img-2.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/icons/cta-img-2.png	(from https://data.themeim.com/html/tutorgo/index.html)
10:16:59	121553/121553	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/slider/slider-3.3.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/slider/slider-3.3.jpg	(from https://data.themeim.com/html/tutorgo/index-3.html)
10:16:59	136010/136010	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/slider/slider-3.1.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/slider/slider-3.1.jpg	(from https://data.themeim.com/html/tutorgo/index-3.html)
10:16:59	149052/149052	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/slider/slider-3.2.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/slider/slider-3.2.jpg	(from https://data.themeim.com/html/tutorgo/index-3.html)
10:17:00	63405/63405	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/about/about-3.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/about/about-3.jpg	(from https://data.themeim.com/html/tutorgo/index-3.html)
10:17:00	2338/2338	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/icons/reed-dot-shapes.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/icons/reed-dot-shapes.png	(from https://data.themeim.com/html/tutorgo/index-3.html)
10:17:01	59743/59743	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/bg/count-bg-2.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/bg/count-bg-2.jpg	(from https://data.themeim.com/html/tutorgo/index-3.html)
10:17:02	4319/4319	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/testimonial/tp-testi-2.1.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/testimonial/tp-testi-2.1.jpg	(from https://data.themeim.com/html/tutorgo/index-3.html)
10:17:02	4336/4336	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/testimonial/tp-testi-2.2.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/testimonial/tp-testi-2.2.jpg	(from https://data.themeim.com/html/tutorgo/index-3.html)
10:17:03	4112/4112	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/testimonial/tp-testi-2.3.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/testimonial/tp-testi-2.3.jpg	(from https://data.themeim.com/html/tutorgo/index-3.html)
10:17:04	93388/93388	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/counter/countdown-bg.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/counter/countdown-bg.jpg	(from https://data.themeim.com/html/tutorgo/index-3.html)
10:17:05	39118/39118	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/blog/blog-1.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/blog/blog-1.jpg	(from https://data.themeim.com/html/tutorgo/index-3.html)
10:17:05	34575/34575	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/blog/blog-2.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/blog/blog-2.jpg	(from https://data.themeim.com/html/tutorgo/index-3.html)
10:17:06	40613/40613	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/blog/blog-3.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/blog/blog-3.jpg	(from https://data.themeim.com/html/tutorgo/index-3.html)
10:17:06	28656/28656	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/blog/blog-4.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/blog/blog-4.jpg	(from https://data.themeim.com/html/tutorgo/index-3.html)
10:17:08	155821/155821	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/breadcrumb/breadcrumb-bg.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/breadcrumb/breadcrumb-bg.jpg	(from https://data.themeim.com/html/tutorgo/about-us.html)
10:17:08	144339/144339	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/breadcrumb/breadcrumb-bg-2.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/breadcrumb/breadcrumb-bg-2.jpg	(from https://data.themeim.com/html/tutorgo/course.html)
